"","num_id","s_id","E.Coli","Phosphorus","Nitrogen","dominant_landcover","Longitude","Latitude","Trend","percent_annual_change","Turbidity"
"2479",2479,"NAT-WA02",120,251,322,"Native",174.2617955,-39.28117212,"Indeterminate","0-1% worsening",120
"2480",2480,"NAT-WA02",120,251,322,"Native",174.2617955,-39.28117212,"Indeterminate","0-1% worsening",252
"2481",2481,"NAT-WA02",120,251,120,"Native",174.2617955,-39.28117212,"Worsening",">2% worsening",335
"2482",2482,"NAT-WA02",120,251,120,"Native",174.2617955,-39.28117212,"Worsening",">2% worsening",120
"2483",2483,"NAT-WA02",120,251,120,"Native",174.2617955,-39.28117212,"Worsening",">2% worsening",252
"2484",2484,"NAT-WA02",120,120,251,"Native",174.2617955,-39.28117212,"Indeterminate","0-1% improving",335
"2485",2485,"NAT-WA02",120,120,251,"Native",174.2617955,-39.28117212,"Indeterminate","0-1% improving",120
"2486",2486,"NAT-WA02",120,120,251,"Native",174.2617955,-39.28117212,"Indeterminate","0-1% improving",252
"2487",2487,"NAT-WA02",120,251,251,"Native",174.2617955,-39.28117212,"Indeterminate","0-1% improving",335
"2488",2488,"NAT-WA02",120,251,251,"Native",174.2617955,-39.28117212,"Indeterminate","0-1% improving",120
"2489",2489,"NAT-WA02",120,251,251,"Native",174.2617955,-39.28117212,"Indeterminate","0-1% improving",252
"2490",2490,"NAT-WA02",120,120,322,"Native",174.2617955,-39.28117212,"Indeterminate","0-1% worsening",335
"2491",2491,"NAT-WA02",120,120,322,"Native",174.2617955,-39.28117212,"Indeterminate","0-1% worsening",120
"2492",2492,"NAT-WA02",120,120,322,"Native",174.2617955,-39.28117212,"Indeterminate","0-1% worsening",252
"2493",2493,"NAT-WA03",116,333,120,"Pastoral",174.210241450866,-39.5762833937108,"Indeterminate","0-1% worsening",248
"2494",2494,"NAT-WA03",116,333,120,"Pastoral",174.210241450866,-39.5762833937108,"Indeterminate","0-1% worsening",331
"2495",2495,"NAT-WA03",116,333,120,"Pastoral",174.210241450866,-39.5762833937108,"Indeterminate","0-1% worsening",116
"2496",2496,"NAT-WA03",116,333,251,"Pastoral",174.210241450866,-39.5762833937108,"Improving","0-1% improving",248
"2497",2497,"NAT-WA03",116,333,251,"Pastoral",174.210241450866,-39.5762833937108,"Improving","0-1% improving",331
"2498",2498,"NAT-WA03",116,333,251,"Pastoral",174.210241450866,-39.5762833937108,"Improving","0-1% improving",116
"2499",2499,"NAT-WA03",116,251,322,"Pastoral",174.210241450866,-39.5762833937108,"Indeterminate","0-1% worsening",248
"2500",2500,"NAT-WA03",116,251,322,"Pastoral",174.210241450866,-39.5762833937108,"Indeterminate","0-1% worsening",331
"2501",2501,"NAT-WA03",116,251,322,"Pastoral",174.210241450866,-39.5762833937108,"Indeterminate","0-1% worsening",116
"2502",2502,"NAT-WA03",116,251,251,"Pastoral",174.210241450866,-39.5762833937108,"Improving","0-1% improving",248
"2503",2503,"NAT-WA03",116,251,251,"Pastoral",174.210241450866,-39.5762833937108,"Improving","0-1% improving",331
"2504",2504,"NAT-WA03",116,251,251,"Pastoral",174.210241450866,-39.5762833937108,"Improving","0-1% improving",116
"2505",2505,"NAT-WA03",116,120,322,"Pastoral",174.210241450866,-39.5762833937108,"Indeterminate","0-1% worsening",248
"2506",2506,"NAT-WA03",116,120,322,"Pastoral",174.210241450866,-39.5762833937108,"Indeterminate","0-1% worsening",331
"2507",2507,"NAT-WA03",116,120,322,"Pastoral",174.210241450866,-39.5762833937108,"Indeterminate","0-1% worsening",116
"2508",2508,"NAT-WA03",116,120,120,"Pastoral",174.210241450866,-39.5762833937108,"Indeterminate","0-1% worsening",248
"2509",2509,"NAT-WA03",116,120,120,"Pastoral",174.210241450866,-39.5762833937108,"Indeterminate","0-1% worsening",331
"2510",2510,"NAT-WA03",116,120,120,"Pastoral",174.210241450866,-39.5762833937108,"Indeterminate","0-1% worsening",116
"2511",2511,"NAT-WA03",116,251,120,"Pastoral",174.210241450866,-39.5762833937108,"Indeterminate","0-1% worsening",248
"2512",2512,"NAT-WA03",116,251,120,"Pastoral",174.210241450866,-39.5762833937108,"Indeterminate","0-1% worsening",331
"2513",2513,"NAT-WA03",116,251,120,"Pastoral",174.210241450866,-39.5762833937108,"Indeterminate","0-1% worsening",116
"2514",2514,"NAT-WA03",116,333,322,"Pastoral",174.210241450866,-39.5762833937108,"Indeterminate","0-1% worsening",248
"2515",2515,"NAT-WA03",116,333,322,"Pastoral",174.210241450866,-39.5762833937108,"Indeterminate","0-1% worsening",331
"2516",2516,"NAT-WA03",116,333,322,"Pastoral",174.210241450866,-39.5762833937108,"Indeterminate","0-1% worsening",116
"2517",2517,"NAT-WA03",116,120,251,"Pastoral",174.210241450866,-39.5762833937108,"Improving","0-1% improving",248
"2518",2518,"NAT-WA03",116,120,251,"Pastoral",174.210241450866,-39.5762833937108,"Improving","0-1% improving",331
"2519",2519,"NAT-WA03",116,120,251,"Pastoral",174.210241450866,-39.5762833937108,"Improving","0-1% improving",116
"2520",2520,"NAT-WA04",118,332,118,"Pastoral",175.14255,-39.7868799999999,"Indeterminate","0-1% worsening",249
"2521",2521,"NAT-WA04",118,332,118,"Pastoral",175.14255,-39.7868799999999,"Indeterminate","0-1% worsening",118
"2522",2522,"NAT-WA04",118,332,118,"Pastoral",175.14255,-39.7868799999999,"Indeterminate","0-1% worsening",332
"2523",2523,"NAT-WA04",118,117,321,"Pastoral",175.14255,-39.7868799999999,"Worsening","0-1% worsening",249
"2524",2524,"NAT-WA04",118,117,321,"Pastoral",175.14255,-39.7868799999999,"Worsening","0-1% worsening",118
"2525",2525,"NAT-WA04",118,117,321,"Pastoral",175.14255,-39.7868799999999,"Worsening","0-1% worsening",332
"2526",2526,"NAT-WA04",118,117,250,"Pastoral",175.14255,-39.7868799999999,"Worsening","0-1% worsening",249
"2527",2527,"NAT-WA04",118,117,250,"Pastoral",175.14255,-39.7868799999999,"Worsening","0-1% worsening",118
"2528",2528,"NAT-WA04",118,117,250,"Pastoral",175.14255,-39.7868799999999,"Worsening","0-1% worsening",332
"2529",2529,"NAT-WA04",118,249,321,"Pastoral",175.14255,-39.7868799999999,"Worsening","0-1% worsening",249
"2530",2530,"NAT-WA04",118,249,321,"Pastoral",175.14255,-39.7868799999999,"Worsening","0-1% worsening",118
"2531",2531,"NAT-WA04",118,249,321,"Pastoral",175.14255,-39.7868799999999,"Worsening","0-1% worsening",332
"2532",2532,"NAT-WA04",118,249,250,"Pastoral",175.14255,-39.7868799999999,"Worsening","0-1% worsening",249
"2533",2533,"NAT-WA04",118,249,250,"Pastoral",175.14255,-39.7868799999999,"Worsening","0-1% worsening",118
"2534",2534,"NAT-WA04",118,249,250,"Pastoral",175.14255,-39.7868799999999,"Worsening","0-1% worsening",332
"2535",2535,"NAT-WA04",118,249,118,"Pastoral",175.14255,-39.7868799999999,"Indeterminate","0-1% worsening",249
"2536",2536,"NAT-WA04",118,249,118,"Pastoral",175.14255,-39.7868799999999,"Indeterminate","0-1% worsening",118
"2537",2537,"NAT-WA04",118,249,118,"Pastoral",175.14255,-39.7868799999999,"Indeterminate","0-1% worsening",332
"2538",2538,"NAT-WA04",118,117,118,"Pastoral",175.14255,-39.7868799999999,"Indeterminate","0-1% worsening",249
"2539",2539,"NAT-WA04",118,117,118,"Pastoral",175.14255,-39.7868799999999,"Indeterminate","0-1% worsening",118
"2540",2540,"NAT-WA04",118,117,118,"Pastoral",175.14255,-39.7868799999999,"Indeterminate","0-1% worsening",332
"2541",2541,"NAT-WA04",118,332,250,"Pastoral",175.14255,-39.7868799999999,"Worsening","0-1% worsening",249
"2542",2542,"NAT-WA04",118,332,250,"Pastoral",175.14255,-39.7868799999999,"Worsening","0-1% worsening",118
"2543",2543,"NAT-WA04",118,332,250,"Pastoral",175.14255,-39.7868799999999,"Worsening","0-1% worsening",332
"2544",2544,"NAT-WA04",118,332,321,"Pastoral",175.14255,-39.7868799999999,"Worsening","0-1% worsening",249
"2545",2545,"NAT-WA04",118,332,321,"Pastoral",175.14255,-39.7868799999999,"Worsening","0-1% worsening",118
"2546",2546,"NAT-WA04",118,332,321,"Pastoral",175.14255,-39.7868799999999,"Worsening","0-1% worsening",332
"2547",2547,"NAT-WA05",120,251,251,"Pastoral",175.80811,-39.8094199999999,"Indeterminate","0-1% worsening",120
"2548",2548,"NAT-WA05",120,251,251,"Pastoral",175.80811,-39.8094199999999,"Indeterminate","0-1% worsening",251
"2549",2549,"NAT-WA05",120,251,251,"Pastoral",175.80811,-39.8094199999999,"Indeterminate","0-1% worsening",334
"2550",2550,"NAT-WA05",120,251,322,"Pastoral",175.80811,-39.8094199999999,"Indeterminate","0-1% improving",120
"2551",2551,"NAT-WA05",120,251,322,"Pastoral",175.80811,-39.8094199999999,"Indeterminate","0-1% improving",251
"2552",2552,"NAT-WA05",120,251,322,"Pastoral",175.80811,-39.8094199999999,"Indeterminate","0-1% improving",334
"2553",2553,"NAT-WA05",120,251,120,"Pastoral",175.80811,-39.8094199999999,"Indeterminate","1-2% worsening",120
"2554",2554,"NAT-WA05",120,251,120,"Pastoral",175.80811,-39.8094199999999,"Indeterminate","1-2% worsening",251
"2555",2555,"NAT-WA05",120,251,120,"Pastoral",175.80811,-39.8094199999999,"Indeterminate","1-2% worsening",334
"2556",2556,"NAT-WA05",120,334,251,"Pastoral",175.80811,-39.8094199999999,"Indeterminate","0-1% worsening",120
"2557",2557,"NAT-WA05",120,334,251,"Pastoral",175.80811,-39.8094199999999,"Indeterminate","0-1% worsening",251
"2558",2558,"NAT-WA05",120,334,251,"Pastoral",175.80811,-39.8094199999999,"Indeterminate","0-1% worsening",334
"2559",2559,"NAT-WA05",120,334,322,"Pastoral",175.80811,-39.8094199999999,"Indeterminate","0-1% improving",120
"2560",2560,"NAT-WA05",120,334,322,"Pastoral",175.80811,-39.8094199999999,"Indeterminate","0-1% improving",251
"2561",2561,"NAT-WA05",120,334,322,"Pastoral",175.80811,-39.8094199999999,"Indeterminate","0-1% improving",334
"2562",2562,"NAT-WA05",120,120,251,"Pastoral",175.80811,-39.8094199999999,"Indeterminate","0-1% worsening",120
"2563",2563,"NAT-WA05",120,120,251,"Pastoral",175.80811,-39.8094199999999,"Indeterminate","0-1% worsening",251
"2564",2564,"NAT-WA05",120,120,251,"Pastoral",175.80811,-39.8094199999999,"Indeterminate","0-1% worsening",334
"2565",2565,"NAT-WA05",120,120,322,"Pastoral",175.80811,-39.8094199999999,"Indeterminate","0-1% improving",120
"2566",2566,"NAT-WA05",120,120,322,"Pastoral",175.80811,-39.8094199999999,"Indeterminate","0-1% improving",251
"2567",2567,"NAT-WA05",120,120,322,"Pastoral",175.80811,-39.8094199999999,"Indeterminate","0-1% improving",334
"2568",2568,"NAT-WA05",120,334,120,"Pastoral",175.80811,-39.8094199999999,"Indeterminate","1-2% worsening",120
"2569",2569,"NAT-WA05",120,334,120,"Pastoral",175.80811,-39.8094199999999,"Indeterminate","1-2% worsening",251
"2570",2570,"NAT-WA05",120,334,120,"Pastoral",175.80811,-39.8094199999999,"Indeterminate","1-2% worsening",334
"2571",2571,"NAT-WA05",120,120,120,"Pastoral",175.80811,-39.8094199999999,"Indeterminate","1-2% worsening",120
"2572",2572,"NAT-WA05",120,120,120,"Pastoral",175.80811,-39.8094199999999,"Indeterminate","1-2% worsening",251
"2573",2573,"NAT-WA05",120,120,120,"Pastoral",175.80811,-39.8094199999999,"Indeterminate","1-2% worsening",334
"2574",2574,"NAT-WA07",120,120,252,"Pastoral",176.11638,-40.2394699999999,"Indeterminate","0-1% improving",120
"2575",2575,"NAT-WA07",120,120,252,"Pastoral",176.11638,-40.2394699999999,"Indeterminate","0-1% improving",335
"2576",2576,"NAT-WA07",120,120,252,"Pastoral",176.11638,-40.2394699999999,"Indeterminate","0-1% improving",252
"2577",2577,"NAT-WA07",120,120,120,"Pastoral",176.11638,-40.2394699999999,"Indeterminate","1-2% improving",120
"2578",2578,"NAT-WA07",120,120,120,"Pastoral",176.11638,-40.2394699999999,"Indeterminate","1-2% improving",335
"2579",2579,"NAT-WA07",120,120,120,"Pastoral",176.11638,-40.2394699999999,"Indeterminate","1-2% improving",252
"2580",2580,"NAT-WA07",120,120,323,"Pastoral",176.11638,-40.2394699999999,"Indeterminate","0-1% worsening",120
"2581",2581,"NAT-WA07",120,120,323,"Pastoral",176.11638,-40.2394699999999,"Indeterminate","0-1% worsening",335
"2582",2582,"NAT-WA07",120,120,323,"Pastoral",176.11638,-40.2394699999999,"Indeterminate","0-1% worsening",252
"2583",2583,"NAT-WA07",120,252,252,"Pastoral",176.11638,-40.2394699999999,"Indeterminate","0-1% improving",120
"2584",2584,"NAT-WA07",120,252,252,"Pastoral",176.11638,-40.2394699999999,"Indeterminate","0-1% improving",335
"2585",2585,"NAT-WA07",120,252,252,"Pastoral",176.11638,-40.2394699999999,"Indeterminate","0-1% improving",252
"2586",2586,"NAT-WA07",120,252,120,"Pastoral",176.11638,-40.2394699999999,"Indeterminate","1-2% improving",120
"2587",2587,"NAT-WA07",120,252,120,"Pastoral",176.11638,-40.2394699999999,"Indeterminate","1-2% improving",335
"2588",2588,"NAT-WA07",120,252,120,"Pastoral",176.11638,-40.2394699999999,"Indeterminate","1-2% improving",252
"2589",2589,"NAT-WA07",120,252,323,"Pastoral",176.11638,-40.2394699999999,"Indeterminate","0-1% worsening",120
"2590",2590,"NAT-WA07",120,252,323,"Pastoral",176.11638,-40.2394699999999,"Indeterminate","0-1% worsening",335
"2591",2591,"NAT-WA07",120,252,323,"Pastoral",176.11638,-40.2394699999999,"Indeterminate","0-1% worsening",252
"2592",2592,"NAT-WA07",120,334,252,"Pastoral",176.11638,-40.2394699999999,"Indeterminate","0-1% improving",120
"2593",2593,"NAT-WA07",120,334,252,"Pastoral",176.11638,-40.2394699999999,"Indeterminate","0-1% improving",335
"2594",2594,"NAT-WA07",120,334,252,"Pastoral",176.11638,-40.2394699999999,"Indeterminate","0-1% improving",252
"2595",2595,"NAT-WA07",120,334,120,"Pastoral",176.11638,-40.2394699999999,"Indeterminate","1-2% improving",120
"2596",2596,"NAT-WA07",120,334,120,"Pastoral",176.11638,-40.2394699999999,"Indeterminate","1-2% improving",335
"2597",2597,"NAT-WA07",120,334,120,"Pastoral",176.11638,-40.2394699999999,"Indeterminate","1-2% improving",252
"2598",2598,"NAT-WA07",120,334,323,"Pastoral",176.11638,-40.2394699999999,"Indeterminate","0-1% worsening",120
"2599",2599,"NAT-WA07",120,334,323,"Pastoral",176.11638,-40.2394699999999,"Indeterminate","0-1% worsening",335
"2600",2600,"NAT-WA07",120,334,323,"Pastoral",176.11638,-40.2394699999999,"Indeterminate","0-1% worsening",252
"2601",2601,"NAT-WA09",119,251,119,"Pastoral",175.46978,-40.4353499999999,"Indeterminate","0-1% improving",119
"2602",2602,"NAT-WA09",119,251,119,"Pastoral",175.46978,-40.4353499999999,"Indeterminate","0-1% improving",333
"2603",2603,"NAT-WA09",119,251,119,"Pastoral",175.46978,-40.4353499999999,"Indeterminate","0-1% improving",251
"2604",2604,"NAT-WA09",119,333,119,"Pastoral",175.46978,-40.4353499999999,"Indeterminate","0-1% improving",119
"2605",2605,"NAT-WA09",119,333,119,"Pastoral",175.46978,-40.4353499999999,"Indeterminate","0-1% improving",333
"2606",2606,"NAT-WA09",119,333,119,"Pastoral",175.46978,-40.4353499999999,"Indeterminate","0-1% improving",251
"2607",2607,"NAT-WA09",119,333,251,"Pastoral",175.46978,-40.4353499999999,"Improving","1-2% improving",119
"2608",2608,"NAT-WA09",119,333,251,"Pastoral",175.46978,-40.4353499999999,"Improving","1-2% improving",333
"2609",2609,"NAT-WA09",119,333,251,"Pastoral",175.46978,-40.4353499999999,"Improving","1-2% improving",251
"2610",2610,"NAT-WA09",119,251,251,"Pastoral",175.46978,-40.4353499999999,"Improving","1-2% improving",119
"2611",2611,"NAT-WA09",119,251,251,"Pastoral",175.46978,-40.4353499999999,"Improving","1-2% improving",333
"2612",2612,"NAT-WA09",119,251,251,"Pastoral",175.46978,-40.4353499999999,"Improving","1-2% improving",251
"2613",2613,"NAT-WA09",119,333,322,"Pastoral",175.46978,-40.4353499999999,"Improving","0-1% improving",119
"2614",2614,"NAT-WA09",119,333,322,"Pastoral",175.46978,-40.4353499999999,"Improving","0-1% improving",333
"2615",2615,"NAT-WA09",119,333,322,"Pastoral",175.46978,-40.4353499999999,"Improving","0-1% improving",251
"2616",2616,"NAT-WA09",119,119,322,"Pastoral",175.46978,-40.4353499999999,"Improving","0-1% improving",119
"2617",2617,"NAT-WA09",119,119,322,"Pastoral",175.46978,-40.4353499999999,"Improving","0-1% improving",333
"2618",2618,"NAT-WA09",119,119,322,"Pastoral",175.46978,-40.4353499999999,"Improving","0-1% improving",251
"2619",2619,"NAT-WA09",119,119,119,"Pastoral",175.46978,-40.4353499999999,"Indeterminate","0-1% improving",119
"2620",2620,"NAT-WA09",119,119,119,"Pastoral",175.46978,-40.4353499999999,"Indeterminate","0-1% improving",333
"2621",2621,"NAT-WA09",119,119,119,"Pastoral",175.46978,-40.4353499999999,"Indeterminate","0-1% improving",251
"2622",2622,"NAT-WA09",119,119,251,"Pastoral",175.46978,-40.4353499999999,"Improving","1-2% improving",119
"2623",2623,"NAT-WA09",119,119,251,"Pastoral",175.46978,-40.4353499999999,"Improving","1-2% improving",333
"2624",2624,"NAT-WA09",119,119,251,"Pastoral",175.46978,-40.4353499999999,"Improving","1-2% improving",251
"2625",2625,"NAT-WA09",119,251,322,"Pastoral",175.46978,-40.4353499999999,"Improving","0-1% improving",119
"2626",2626,"NAT-WA09",119,251,322,"Pastoral",175.46978,-40.4353499999999,"Improving","0-1% improving",333
"2627",2627,"NAT-WA09",119,251,322,"Pastoral",175.46978,-40.4353499999999,"Improving","0-1% improving",251
"2628",2628,"NAT-WH01",120,336,120,"Native",173.6881075,-35.27339106,"Indeterminate","0-1% improving",252
"2629",2629,"NAT-WH01",120,336,120,"Native",173.6881075,-35.27339106,"Indeterminate","0-1% improving",120
"2630",2630,"NAT-WH01",120,336,120,"Native",173.6881075,-35.27339106,"Indeterminate","0-1% improving",336
"2631",2631,"NAT-WH01",120,120,324,"Native",173.6881075,-35.27339106,"Indeterminate","0-1% improving",252
"2632",2632,"NAT-WH01",120,120,324,"Native",173.6881075,-35.27339106,"Indeterminate","0-1% improving",120
"2633",2633,"NAT-WH01",120,120,324,"Native",173.6881075,-35.27339106,"Indeterminate","0-1% improving",336
"2634",2634,"NAT-WH01",120,336,324,"Native",173.6881075,-35.27339106,"Indeterminate","0-1% improving",252
"2635",2635,"NAT-WH01",120,336,324,"Native",173.6881075,-35.27339106,"Indeterminate","0-1% improving",120
"2636",2636,"NAT-WH01",120,336,324,"Native",173.6881075,-35.27339106,"Indeterminate","0-1% improving",336
"2637",2637,"NAT-WH01",120,336,252,"Native",173.6881075,-35.27339106,"Improving","1-2% improving",252
"2638",2638,"NAT-WH01",120,336,252,"Native",173.6881075,-35.27339106,"Improving","1-2% improving",120
"2639",2639,"NAT-WH01",120,336,252,"Native",173.6881075,-35.27339106,"Improving","1-2% improving",336
"2640",2640,"NAT-WH01",120,120,120,"Native",173.6881075,-35.27339106,"Indeterminate","0-1% improving",252
"2641",2641,"NAT-WH01",120,120,120,"Native",173.6881075,-35.27339106,"Indeterminate","0-1% improving",120
"2642",2642,"NAT-WH01",120,120,120,"Native",173.6881075,-35.27339106,"Indeterminate","0-1% improving",336
"2643",2643,"NAT-WH01",120,252,324,"Native",173.6881075,-35.27339106,"Indeterminate","0-1% improving",252
"2644",2644,"NAT-WH01",120,252,324,"Native",173.6881075,-35.27339106,"Indeterminate","0-1% improving",120
"2645",2645,"NAT-WH01",120,252,324,"Native",173.6881075,-35.27339106,"Indeterminate","0-1% improving",336
"2646",2646,"NAT-WH01",120,252,252,"Native",173.6881075,-35.27339106,"Improving","1-2% improving",252
"2647",2647,"NAT-WH01",120,252,252,"Native",173.6881075,-35.27339106,"Improving","1-2% improving",120
"2648",2648,"NAT-WH01",120,252,252,"Native",173.6881075,-35.27339106,"Improving","1-2% improving",336
"2649",2649,"NAT-WH01",120,120,252,"Native",173.6881075,-35.27339106,"Improving","1-2% improving",252
"2650",2650,"NAT-WH01",120,120,252,"Native",173.6881075,-35.27339106,"Improving","1-2% improving",120
"2651",2651,"NAT-WH01",120,120,252,"Native",173.6881075,-35.27339106,"Improving","1-2% improving",336
"2652",2652,"NAT-WH01",120,252,120,"Native",173.6881075,-35.27339106,"Indeterminate","0-1% improving",252
"2653",2653,"NAT-WH01",120,252,120,"Native",173.6881075,-35.27339106,"Indeterminate","0-1% improving",120
"2654",2654,"NAT-WH01",120,252,120,"Native",173.6881075,-35.27339106,"Indeterminate","0-1% improving",336
"2655",2655,"NAT-WH02",120,334,324,"Pastoral",174.0475414,-35.27634202,"Indeterminate","0-1% worsening",336
"2656",2656,"NAT-WH02",120,334,324,"Pastoral",174.0475414,-35.27634202,"Indeterminate","0-1% worsening",252
"2657",2657,"NAT-WH02",120,334,324,"Pastoral",174.0475414,-35.27634202,"Indeterminate","0-1% worsening",120
"2658",2658,"NAT-WH02",120,334,120,"Pastoral",174.0475414,-35.27634202,"Improving",">2% improving",336
"2659",2659,"NAT-WH02",120,334,120,"Pastoral",174.0475414,-35.27634202,"Improving",">2% improving",252
"2660",2660,"NAT-WH02",120,334,120,"Pastoral",174.0475414,-35.27634202,"Improving",">2% improving",120
"2661",2661,"NAT-WH02",120,250,252,"Pastoral",174.0475414,-35.27634202,"Improving","1-2% improving",336
"2662",2662,"NAT-WH02",120,250,252,"Pastoral",174.0475414,-35.27634202,"Improving","1-2% improving",252
"2663",2663,"NAT-WH02",120,250,252,"Pastoral",174.0475414,-35.27634202,"Improving","1-2% improving",120
"2664",2664,"NAT-WH02",120,250,120,"Pastoral",174.0475414,-35.27634202,"Improving",">2% improving",336
"2665",2665,"NAT-WH02",120,250,120,"Pastoral",174.0475414,-35.27634202,"Improving",">2% improving",252
"2666",2666,"NAT-WH02",120,250,120,"Pastoral",174.0475414,-35.27634202,"Improving",">2% improving",120
"2667",2667,"NAT-WH02",120,120,252,"Pastoral",174.0475414,-35.27634202,"Improving","1-2% improving",336
"2668",2668,"NAT-WH02",120,120,252,"Pastoral",174.0475414,-35.27634202,"Improving","1-2% improving",252
"2669",2669,"NAT-WH02",120,120,252,"Pastoral",174.0475414,-35.27634202,"Improving","1-2% improving",120
"2670",2670,"NAT-WH02",120,120,324,"Pastoral",174.0475414,-35.27634202,"Indeterminate","0-1% worsening",336
"2671",2671,"NAT-WH02",120,120,324,"Pastoral",174.0475414,-35.27634202,"Indeterminate","0-1% worsening",252
"2672",2672,"NAT-WH02",120,120,324,"Pastoral",174.0475414,-35.27634202,"Indeterminate","0-1% worsening",120
"2673",2673,"NAT-WH02",120,250,324,"Pastoral",174.0475414,-35.27634202,"Indeterminate","0-1% worsening",336
"2674",2674,"NAT-WH02",120,250,324,"Pastoral",174.0475414,-35.27634202,"Indeterminate","0-1% worsening",252
"2675",2675,"NAT-WH02",120,250,324,"Pastoral",174.0475414,-35.27634202,"Indeterminate","0-1% worsening",120
"2676",2676,"NAT-WH02",120,334,252,"Pastoral",174.0475414,-35.27634202,"Improving","1-2% improving",336
"2677",2677,"NAT-WH02",120,334,252,"Pastoral",174.0475414,-35.27634202,"Improving","1-2% improving",252
"2678",2678,"NAT-WH02",120,334,252,"Pastoral",174.0475414,-35.27634202,"Improving","1-2% improving",120
"2679",2679,"NAT-WH02",120,120,120,"Pastoral",174.0475414,-35.27634202,"Improving",">2% improving",336
"2680",2680,"NAT-WH02",120,120,120,"Pastoral",174.0475414,-35.27634202,"Improving",">2% improving",252
"2681",2681,"NAT-WH02",120,120,120,"Pastoral",174.0475414,-35.27634202,"Improving",">2% improving",120
"2682",2682,"NAT-WH03",120,335,324,"Pastoral",174.0505,-35.73416,"Indeterminate","0-1% worsening",120
"2683",2683,"NAT-WH03",120,335,324,"Pastoral",174.0505,-35.73416,"Indeterminate","0-1% worsening",336
"2684",2684,"NAT-WH03",120,335,324,"Pastoral",174.0505,-35.73416,"Indeterminate","0-1% worsening",252
"2685",2685,"NAT-WH03",120,120,120,"Pastoral",174.0505,-35.73416,"Indeterminate","1-2% worsening",120
"2686",2686,"NAT-WH03",120,120,120,"Pastoral",174.0505,-35.73416,"Indeterminate","1-2% worsening",336
"2687",2687,"NAT-WH03",120,120,120,"Pastoral",174.0505,-35.73416,"Indeterminate","1-2% worsening",252
"2688",2688,"NAT-WH03",120,120,252,"Pastoral",174.0505,-35.73416,"Improving","0-1% improving",120
"2689",2689,"NAT-WH03",120,120,252,"Pastoral",174.0505,-35.73416,"Improving","0-1% improving",336
"2690",2690,"NAT-WH03",120,120,252,"Pastoral",174.0505,-35.73416,"Improving","0-1% improving",252
"2691",2691,"NAT-WH03",120,335,252,"Pastoral",174.0505,-35.73416,"Improving","0-1% improving",120
"2692",2692,"NAT-WH03",120,335,252,"Pastoral",174.0505,-35.73416,"Improving","0-1% improving",336
"2693",2693,"NAT-WH03",120,335,252,"Pastoral",174.0505,-35.73416,"Improving","0-1% improving",252
"2694",2694,"NAT-WH03",120,252,120,"Pastoral",174.0505,-35.73416,"Indeterminate","1-2% worsening",120
"2695",2695,"NAT-WH03",120,252,120,"Pastoral",174.0505,-35.73416,"Indeterminate","1-2% worsening",336
"2696",2696,"NAT-WH03",120,252,120,"Pastoral",174.0505,-35.73416,"Indeterminate","1-2% worsening",252
"2697",2697,"NAT-WH03",120,252,252,"Pastoral",174.0505,-35.73416,"Improving","0-1% improving",120
"2698",2698,"NAT-WH03",120,252,252,"Pastoral",174.0505,-35.73416,"Improving","0-1% improving",336
"2699",2699,"NAT-WH03",120,252,252,"Pastoral",174.0505,-35.73416,"Improving","0-1% improving",252
"2700",2700,"NAT-WH03",120,252,324,"Pastoral",174.0505,-35.73416,"Indeterminate","0-1% worsening",120
"2701",2701,"NAT-WH03",120,252,324,"Pastoral",174.0505,-35.73416,"Indeterminate","0-1% worsening",336
"2702",2702,"NAT-WH03",120,252,324,"Pastoral",174.0505,-35.73416,"Indeterminate","0-1% worsening",252
"2703",2703,"NAT-WH03",120,120,324,"Pastoral",174.0505,-35.73416,"Indeterminate","0-1% worsening",120
"2704",2704,"NAT-WH03",120,120,324,"Pastoral",174.0505,-35.73416,"Indeterminate","0-1% worsening",336
"2705",2705,"NAT-WH03",120,120,324,"Pastoral",174.0505,-35.73416,"Indeterminate","0-1% worsening",252
"2706",2706,"NAT-WH03",120,335,120,"Pastoral",174.0505,-35.73416,"Indeterminate","1-2% worsening",120
"2707",2707,"NAT-WH03",120,335,120,"Pastoral",174.0505,-35.73416,"Indeterminate","1-2% worsening",336
"2708",2708,"NAT-WH03",120,335,120,"Pastoral",174.0505,-35.73416,"Indeterminate","1-2% worsening",252
"2709",2709,"NAT-WH04",120,252,120,"Pastoral",174.15189542,-35.65281793,"Indeterminate","0-1% worsening",252
"2710",2710,"NAT-WH04",120,252,120,"Pastoral",174.15189542,-35.65281793,"Indeterminate","0-1% worsening",336
"2711",2711,"NAT-WH04",120,252,120,"Pastoral",174.15189542,-35.65281793,"Indeterminate","0-1% worsening",120
"2712",2712,"NAT-WH04",120,252,251,"Pastoral",174.15189542,-35.65281793,"Improving","1-2% improving",252
"2713",2713,"NAT-WH04",120,252,251,"Pastoral",174.15189542,-35.65281793,"Improving","1-2% improving",336
"2714",2714,"NAT-WH04",120,252,251,"Pastoral",174.15189542,-35.65281793,"Improving","1-2% improving",120
"2715",2715,"NAT-WH04",120,252,323,"Pastoral",174.15189542,-35.65281793,"Improving","0-1% improving",252
"2716",2716,"NAT-WH04",120,252,323,"Pastoral",174.15189542,-35.65281793,"Improving","0-1% improving",336
